title,level,score,_id
Design and Motion Analysis of a Soft-Limb Robot Inspired by Bacterial Flagella,3,0.4,64f47d9bf23bc4f67afc3e44
Response to the Reviewers: Antagonistic Tendon-driven Continuum Robot for Minimally-invasive Surgery,3,0.4,64f47d9bf23bc4f67afc3e46
Magnetized microcilia array‐based self‐powered electronic skin for micro‐scaled 3D morphology recognition and high‐capacity communication,3,0.4,64f47d9df23bc4f67afc3e47
Recent Progress in Bio‐Integrated Intelligent Sensing System,3,0.4,64f47d9df23bc4f67afc3e48
Advances in flexible sensors for intelligent perception system enhanced by artificial intelligence,3,0.4,64f47d9ef23bc4f67afc3e49
Stretchable and Photothermal MXene/PAA Hydrogel in Strain Sensor for Wearable Human‐Machine Interaction Electronics,3,0.4,64f47d9ef23bc4f67afc3e4a
Recent Progress of Biomaterials-Based Epidermal Electronics for Healthcare Monitoring and Human–Machine Interaction,3,0.4,64f47d9ef23bc4f67afc3e4b
Design and formulation of functional pluripotent stem cell-derived cardiac microtissues,3,0.4,64f47db5f23bc4f67afc3e5e
A snake-inspired layer-driven continuum robot,3,0.4,64f47dc4f23bc4f67afc3e75
Substrates for cardiovascular tissue engineering,3,0.4,64f47db5f23bc4f67afc3e60
Intestinal Villi-Inspired Mathematically Base-Layer Engineered Microneedles (IMBEMs) for Effective Molecular Exchange during Biomarker Enrichment and Drug …,3,0.4,64f47dc7f23bc4f67afc3e7d
Developing a climbing robot for repairing cables of cable-stayed bridges,3,0.4,64f47dc4f23bc4f67afc3e76
Light-powered self-excited oscillation of a liquid crystal elastomer pendulum,3,0.4,64f47dc4f23bc4f67afc3e77
Bioinspired structures for soft actuators,3,0.4,64f47dc5f23bc4f67afc3e78
A minimally designed soft crawling robot for robust locomotion in unstructured pipes,3,0.4,64f47dc6f23bc4f67afc3e79
Operational stability control of a buried pipeline maintenance robot using an improved PSO-PID controller,3,0.4,64f47dc6f23bc4f67afc3e7a
A triboelectric multifunctional sensor based on the controlled buckling structure for motion monitoring and bionic tactile of soft robots,3,0.4,64f47dc6f23bc4f67afc3e7b
Recent advances in plastic recycling and upcycling under mild conditions,3,0.4,64f47dc7f23bc4f67afc3e7c
Four-Dimensional Micro/Nanorobots via Laser Photochemical Synthesis towards the Molecular Scale,3,0.4,64f47dc7f23bc4f67afc3e7e
Physically based principles of cell adhesion mechanosensitivity in tissues,3,0.4,64f47db5f23bc4f67afc3e61
Multifunctional Actuator Based on Graphene/PDMS Composite Materials with Shape Programmable Configuration and High Photothermal Conversion Capability,3,0.4,64f47dc7f23bc4f67afc3e7f
Recent advances in plastic recycling and upgrading under mild conditions,3,0.4,64f47dc7f23bc4f67afc3e80
"Review of robot skin: A potential enabler for safe collaboration, immersive teleoperation, and affective interaction of future collaborative robots",3,0.4,64f47dc9f23bc4f67afc3e81
Fluid-driven hydrogel actuators with an origami structure,3,0.4,64f47dc9f23bc4f67afc3e82
Toward a novel soft robotic system for minimally invasive interventions,3,0.4,64f47d97f23bc4f67afc3e3b
Trends on carbon nanotube-based flexible and wearable sensors via electrochemical and mechanical stimuli: A review,3,0.4,64f47dc9f23bc4f67afc3e83
Tribological properties of flexible composite surfaces through direct ink writing for durable wearing devices,3,0.4,64f47dc9f23bc4f67afc3e84
Intelligent robotic systems for structural health monitoring: Applications and future trends,3,0.4,64f47dc3f23bc4f67afc3e74
"Magnetic soft robots: Design, actuation, and function",3,0.4,64f47dc2f23bc4f67afc3e73
A unified numerical approach for soft to hard magneto-viscoelastically coupled polymers,3,0.4,64f47dc1f23bc4f67afc3e72
Origami-inspired magnetic-driven soft actuators with programmable designs and multiple applications,3,0.4,64f47dc1f23bc4f67afc3e71
A practical review on the measurement tools for cellular adhesion force,3,0.4,64f47db6f23bc4f67afc3e62
Cellular mechanosensing of the biophysical microenvironment: a review of mathematical models of biophysical regulation of cell responses,3,0.4,64f47db6f23bc4f67afc3e63
Dynamics of cell shape and forces on micropatterned substrates predicted by a cellular Potts model,3,0.4,64f47db6f23bc4f67afc3e64
Model-based traction force microscopy reveals differential tension in cellular actin bundles,3,0.4,64f47db6f23bc4f67afc3e65
Passively addressed robotic morphing surface (PARMS) based on machine learning,3,0.4,64f47db8f23bc4f67afc3e66
4D Printing of Humidity‐Driven Seed Inspired Soft Robots,3,0.4,64f47db9f23bc4f67afc3e67
"Earthworm‐Inspired Multi‐Material, Adaptive Strain‐Limiting, Hybrid Actuators for Soft Robots",3,0.4,64f47db9f23bc4f67afc3e68
"A Soft, Lightweight Flipping Robot With Versatile Motion Capabilities for Wall-Climbing Applications",3,0.4,64f47db9f23bc4f67afc3e69
"Biohybrid robots: Recent progress, challenges, and perspectives",3,0.4,64f47db9f23bc4f67afc3e6a
Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,3,0.4,64f47dbdf23bc4f67afc3e6b
Structure‐induced Intelligence of Liquid Crystal Elastomers,3,0.4,64f47dbdf23bc4f67afc3e6c
3D‐Printed Electrostatic Microactuators for Flexible Microsystems,3,0.4,64f47dbef23bc4f67afc3e6d
A constitutive model of liquid crystal elastomers with loading-history dependence,3,0.4,64f47dbef23bc4f67afc3e6e
Deep learning aided inverse design of the buckling-guided assembly for 3D frame structures,3,0.4,64f47dbef23bc4f67afc3e6f
Recent progress in active mechanical metamaterials and construction principles,3,0.4,64f47dc1f23bc4f67afc3e70
Constrained reinforcement learning and formal verification for safe colonoscopy navigation,3,0.4,64f47d98f23bc4f67afc3e3c
Soft Lightweight Small-Scale Parallel Robot With High-Precision Positioning,3,0.4,64f47d82f23bc4f67afc3e0a
Kinematic Modeling of Scissor-Mechanism-Based Curvilinear Actuator,3,0.4,64f47d96f23bc4f67afc3e3a
A Versatile Continuum Gripping Robot with a Concealable Gripper,3,0.4,64f47d81f23bc4f67afc3e09
Independent and Hybrid Magnetic Manipulation for Full Body Controlled Soft Continuum Robots,3,0.4,64f47d7ff23bc4f67afc3e02
Magnetic Ball Chain Robots for Endoluminal Interventions,3,0.4,64f47d7ff23bc4f67afc3e03
Independent Control of Two Magnetic Robots using External Permanent Magnets: A Feasibility Study,3,0.4,64f47d7ff23bc4f67afc3e04
A novel robotic bronchoscope system for navigation and biopsy of pulmonary lesions,3,0.4,64f47d81f23bc4f67afc3e05
Kinematic Analysis of Multi-Section Opposite Magnetic Catheter Robots with Solution Multiplicity,3,0.4,64f47d81f23bc4f67afc3e06
Design of a flexible robot toward transbronchial lung biopsy,3,0.4,64f47d81f23bc4f67afc3e07
Integrated Design Fabrication and Control of a Bioinspired Multimaterial Soft Robotic Hand,3,0.4,64f47d81f23bc4f67afc3e08
Novel Concentric Magnetic Continuum Robot with Multiple Stiffness Modes for Potential Delivery of Nanomedicine,3,0.4,64f47d82f23bc4f67afc3e0b
Origami-inspired soft-rigid hybrid contraction actuator and its application in pipe-crawling robot,3,0.4,64f47d96f23bc4f67afc3e39
Tendon-Driven Crawling Robot with Programmable Anisotropic Friction by Adjusting Out-of-Plane Curvature,3,0.4,64f47d82f23bc4f67afc3e0c
A Fast Soft Continuum Catheter Robot Manufacturing Strategy Based on Heterogeneous Modular Magnetic Units,3,0.4,64f47d82f23bc4f67afc3e0d
Autonomous Navigation for Robot-Assisted Intraluminal and Endovascular Procedures: A Systematic Review,3,0.4,64f47d85f23bc4f67afc3e0e
Detecting the unseen: understanding the mechanisms and working principles of earthquake sensors,3,0.4,64f47d85f23bc4f67afc3e0f
A Survey on Snake Robot Locomotion,3,0.4,64f47d85f23bc4f67afc3e10
Hybrid Compliant Musculoskeletal System for Fast Actuation in Robots,3,0.4,64f47d85f23bc4f67afc3e11
Modeling and analysis of a modular-structured tendon-driven continuum robot for the three-dimensional end effector coordinate,3,0.4,64f47d85f23bc4f67afc3e12
Closed Loop Static Control of Multi-Magnet Soft Continuum Robots,3,0.4,64f47d7ff23bc4f67afc3e01
Independently Actuated Soft Magnetic Manipulators for Bimanual Operations in Confined Anatomical Cavities,3,0.4,64f47d7ff23bc4f67afc3e00
Image-Integrated Magnetic Actuation Systems for Localization and Remote Actuation of Medical Miniature Robots: A Survey,3,0.4,64f47d7ef23bc4f67afc3dff
Six-degree-of-freedom localization under multiple permanent magnets actuation,3,0.4,64f47d7ef23bc4f67afc3dfe
Self-folding soft-robotic chains with reconfigurable shapes and functionalities,3,0.4,64f47d79f23bc4f67afc3df0
Modeling-based EMG signal (MBES) classifier for robotic remote-control purposes,3,0.4,64f47dcaf23bc4f67afc3e86
Functional Chemical Motor Coatings for Modular Powering of Self-Propelled Particles,3,0.4,64f47d79f23bc4f67afc3df1
A robot web for distributed many-device localisation,3,0.4,64f47d79f23bc4f67afc3df2
Recent advances in magnetic composites as adsorbents for wastewater remediation,3,0.4,64f47d7bf23bc4f67afc3df3
Effects of soft and hard magnetic particles on the mechanical performance of ultra-soft magnetorheological elastomers,3,0.4,64f47d7bf23bc4f67afc3df4
A snake-inspired multi-segmented magnetic soft robot towards medical applications,3,0.4,64f47d7bf23bc4f67afc3df5
Self-healing and printable elastomer with excellent shear stiffening and magnetorheological properties,3,0.4,64f47d7bf23bc4f67afc3df6
Responsive Magnetic Nanocomposites for Intelligent Shape-Morphing Microrobots,3,0.4,64f47d7cf23bc4f67afc3df7
A simulation framework for magnetic continuum robots,3,0.4,64f47d7df23bc4f67afc3df8
Encoding reprogrammable properties into magneto-mechanical materials via topology optimization,3,0.4,64f47d7df23bc4f67afc3df9
Modeling of magnetic cilia carpet robots using discrete differential geometry formulation,3,0.4,64f47d7df23bc4f67afc3dfa
Nonlinear geometrically exact dynamics of fluid-conveying cantilevered hard magnetic soft pipe with uniform and nonuniform magnetizations,3,0.4,64f47d7df23bc4f67afc3dfb
Progress in probe-based sensing techniques for in vivo diagnosis,3,0.4,64f47d7df23bc4f67afc3dfc
Personalized magnetic tentacles for targeted photothermal cancer therapy in peripheral lungs,3,0.4,64f47d7ef23bc4f67afc3dfd
Coupling Analysis of Compound Continuum Robots for Surgery: Another Line of Thought,3,0.4,64f47d85f23bc4f67afc3e13
Analysis and Optimization Based on Factors Affecting the Spiral Climbing Locomotion of Snake-like Robot,3,0.4,64f47d86f23bc4f67afc3e14
Roadmap to Autonomous Surgery--A Framework to Surgical Autonomy,3,0.4,64f47d86f23bc4f67afc3e15
Flexible Tactile-sensing Gripper Design and Excessive Force Protection Function for Endovascular Surgery Robots,3,0.4,64f47d8ff23bc4f67afc3e28
MRI-guided robot intervention—current state-of-the-art and new challenges,3,0.4,64f47d90f23bc4f67afc3e2a
Continuum Robots: From Conventional to Customized Performance Indicators,3,0.4,64f47d91f23bc4f67afc3e2b
"Modeling of and Experimenting with Concentric Tube Robots: Considering Clearance, Friction and Torsion",3,0.4,64f47d92f23bc4f67afc3e2c
Curvature Correction of a Notched Continuum Robot Based on a Static Model Considering Large Deformation and Friction Effect,3,0.4,64f47d92f23bc4f67afc3e2d
Image Servo Tracking of a Flexible Manipulator Prototype with Connected Continuum Kinematic Modules,3,0.4,64f47d92f23bc4f67afc3e2e
"Bio-Inspired Smart Machines: Structure, Mechanisms and Applications",3,0.4,64f47d92f23bc4f67afc3e2f
A Static Model of a Notched Continuum Robot with Non-Constant Curvature for Minimally Invasive Surgery: Base on Taylor Expansion Approach,3,0.4,64f47d92f23bc4f67afc3e30
Kinematics and Dexterity Analysis of a Compound Continuum Manipulator for Minimally Invasive Surgical,3,0.4,64f47d92f23bc4f67afc3e31
Design and Modeling of a Lightweight Concentric Tube Robot for Nasopharyngeal Surgery,3,0.4,64f47d92f23bc4f67afc3e32
A soft pneumatic two-degree-of-freedom actuator for endoscopy,3,0.4,64f47d95f23bc4f67afc3e33
Soft robotic deployable origami actuators for neurosurgical brain retraction,3,0.4,64f47d96f23bc4f67afc3e34
Evolutionary inverse material identification: Bespoke characterization of soft materials using a metaheuristic algorithm,3,0.4,64f47d96f23bc4f67afc3e35
A novel analysis method for magnetically actuated soft origami mechanisms,3,0.4,64f47d96f23bc4f67afc3e36
Design and experimental investigation of a vibro-impact capsule robot for colonoscopy,3,0.4,64f47d96f23bc4f67afc3e37
A Magnetic Bio‐Inspired Soft Carrier as a Temperature‐Controlled Gastrointestinal Drug Delivery System,3,0.4,64f47d96f23bc4f67afc3e38
3D Kinematics and Quasi-Statics of a Growing Robot Eversion,3,0.4,64f47d8ff23bc4f67afc3e29
Current State of Robotics in Interventional Radiology,3,0.4,64f47d8ff23bc4f67afc3e27
A Novel Catheter Shape-Sensing Method Based on Deep Learning with a Multi-Core Optical Fiber,3,0.4,64f47d88f23bc4f67afc3e16
MRI-guided endovascular intervention: current methods and future potential,3,0.4,64f47d8ff23bc4f67afc3e26
Sensor Fusion for Shape Reconstruction Using Electromagnetic Tracking Sensors and Multi-Core Optical Fiber,3,0.4,64f47d89f23bc4f67afc3e17
A Hybrid Adaptive Controller for Soft Robot Interchangeability,3,0.4,64f47d89f23bc4f67afc3e18
Sensor Fusion for Shape Reconstruction using Electromagnetic Tracking Sensors and Multi-core Optical Fiber,3,0.4,64f47d89f23bc4f67afc3e19
Nanomaterials and nanotechnology for biomedical soft robots,3,0.4,64f47d8af23bc4f67afc3e1a
Somogym: A toolkit for developing and evaluating controllers and reinforcement learning algorithms for soft robots,3,0.4,64f47d8af23bc4f67afc3e1b
Epipolar Geometry‐Based Visual Servoing of Soft Endoscopic Manipulator for Transoral Laser Ablation,3,0.4,64f47d8af23bc4f67afc3e1c
A Millimeter‐Scale Soft Robot for Tissue Biopsy Procedures,3,0.4,64f47d8af23bc4f67afc3e1d
Development and Characterization of Biostable Hydrogel Robotic Actuators for Implantable Devices: Tendon Actuated Gelatin,3,0.4,64f47d8af23bc4f67afc3e1e
Towards Closed-loop Control of the Modified COAST Guidewire under Fluoroscopic Imaging for Endotracheal and Endovascular Interventions,3,0.4,64f47d8af23bc4f67afc3e1f
Miniaturized Soft Continuum Robot with Integrated Vision: Statics Analysis,3,0.4,64f47d8bf23bc4f67afc3e20
Design and Manufacturing of an Affordable Soft-Robotic Manipulator for Minimally Invasive Diagnosis,3,0.4,64f47d8bf23bc4f67afc3e21
State of the art and future opportunities in MRI-guided robot-assisted surgery and interventions,3,0.4,64f47d8ef23bc4f67afc3e22
A survey of catheter tracking concepts and methodologies,3,0.4,64f47d8ff23bc4f67afc3e23
A Deep-Learning-Based Guidewire Compliant Control Method for the Endovascular Surgery Robot,3,0.4,64f47d8ff23bc4f67afc3e24
Fracture Characteristics of Commercial PEEK Dental Crowns: Combining the Effects of Aging Time and TiO2Content,3,0.4,64f47d8ff23bc4f67afc3e25
Design and optimization principles of cylindrical sliding triboelectric nanogenerators,3,0.4,64f47dcaf23bc4f67afc3e85
A better roadmap for designing novel bioactive glasses: effective approaches for the development of innovative revolutionary bioglasses for future biomedical …,3,0.4,64f47df7f23bc4f67afc3eeb
Modulation of magnetorheological fluid flow in soft robots using electropermanent magnets,3,0.4,64f47dccf23bc4f67afc3e87
"Additive Manufacturing of Bioceramic Implants for Restoration Bone Engineering: Technologies, Advances, and Future Perspectives",3,0.4,64f47df8f23bc4f67afc3ef0
"Lightweight, thermally conductive liquid metal elastomer composite with independently controllable thermal conductivity and density",3,0.4,64f47df4f23bc4f67afc3ee8
Segregated and Non‐Settling Liquid Metal Elastomer via Jamming of Elastomeric Particles,3,0.4,64f47df5f23bc4f67afc3ee9
"Commercialization and regulation of regenerative medicine products: Promises, advances and challenges",3,0.4,64f47df7f23bc4f67afc3eea
Piezoelectric conductive electrospun nanocomposite PCL/Polyaniline/Barium Titanate scaffold for tissue engineering applications,3,0.4,64f47df7f23bc4f67afc3eec
Digital light processing (DLP) of nano biphasic calcium phosphate bioceramic for making bone tissue engineering scaffolds,3,0.4,64f47df7f23bc4f67afc3eed
Mussel-inspired polydopamine decorated alginate dialdehyde-gelatin 3D printed scaffolds for bone tissue engineering application,3,0.4,64f47df7f23bc4f67afc3eee
3D printing of complicated GelMA-coated Alginate/Tri-calcium silicate scaffold for accelerated bone regeneration,3,0.4,64f47df7f23bc4f67afc3eef
"Review of physical, mechanical, and biological characteristics of 3D-printed bioceramic scaffolds for bone tissue engineering applications",3,0.4,64f47df8f23bc4f67afc3ef1
Soft electrochemical bubble actuator with liquid metal electrode using an embodied hydrogel pneumatic source,3,0.4,64f47dccf23bc4f67afc3e88
Could we use metallic wood for bone tissue engineering applications?,3,0.4,64f47df8f23bc4f67afc3ef2
Preparation and characterization of 3D printed porous 45S5 bioglass bioceramic for bone tissue engineering application,3,0.4,64f47df8f23bc4f67afc3ef3
Potential use of natural fiber-reinforced polymer biocomposites in knee prostheses: a review on fair inclusion in amputees,3,0.4,64f47df9f23bc4f67afc3ef4
Taking both sides: seeking symbiosis between intelligent prostheses and human motor control during locomotion,3,0.4,64f47df9f23bc4f67afc3ef5
Changes in tissue composition and load response after transtibial amputation indicate biomechanical adaptation,3,0.4,64f47df9f23bc4f67afc3ef6
"Next-generation devices to diagnose residuum health of individuals suffering from limb loss: A narrative review of trends, opportunities, and challenges.",3,0.4,64f47df9f23bc4f67afc3ef7
Simulation and optimization of materials used for prosthetic leg for above-knee amputees using MR fluid,3,0.4,64f47df9f23bc4f67afc3ef8
3D printing of liquid metal embedded elastomers for soft thermal and electrical materials,3,0.4,64f47df4f23bc4f67afc3ee7
Recent advances in liquid-metal-based wearable electronics and materials,3,0.4,64f47df4f23bc4f67afc3ee6
Highly stretchable and biocompatible liquid metal‐elastomer conductors for self‐healing electronics,3,0.4,64f47df4f23bc4f67afc3ee5
Printing liquid metal elastomer composites for high‐performance stretchable thermoelectric generators,3,0.4,64f47df4f23bc4f67afc3ee4
Hangprinter for large scale additive manufacturing using fused particle fabrication with recycled plastic and continuous feeding,3,0.4,64f47deff23bc4f67afc3ed5
3D printing asymmetric magnetic actuators with multi deformation modes,3,0.4,64f47deff23bc4f67afc3ed6
SoJel–A 3D printed jellyfish-like robot using soft materials for underwater applications,3,0.4,64f47deff23bc4f67afc3ed7
Mitigate inertia for wrist and forearm towards safe interaction in 5-DoF cable-driven robot arm,3,0.4,64f47df0f23bc4f67afc3ed8
"Additive manufacturing for biomedical applications: a review on classification, energy consumption, and its appreciable role since COVID-19 pandemic",3,0.4,64f47df1f23bc4f67afc3ed9
Evaluation of printability and thermal properties of 3D printed concrete mixed with phase change materials,3,0.4,64f47df1f23bc4f67afc3eda
"A review of energy harvesting from regenerative shock absorber from 2000 to 2021: advancements, emerging applications, and technical challenges",3,0.4,64f47df2f23bc4f67afc3edb
"Advancing PLA 3D Printing with Laser Polishing: Improving Mechanical Strength, Sustainability, and Surface Quality",3,0.4,64f47df2f23bc4f67afc3edc
"Emerging technologies for COVID (ET-CoV) detection and diagnosis: Recent advancements, applications, challenges, and future perspectives",3,0.4,64f47df2f23bc4f67afc3edd
Opportunities for Halal Entrepreneurs in the Islamic digital economy: future and trends from a cultural entrepreneurship perspective,3,0.4,64f47df2f23bc4f67afc3ede
Preliminary Study of the Bactericide Properties of Biodegradable Polymers (PLA) with Metal Additives for 3D Printing Applications,3,0.4,64f47df2f23bc4f67afc3edf
Green Manufacturing-Oriented Polyetheretherketone Additive Manufacturing and Dry Milling Post-Processing Process Research,3,0.4,64f47df2f23bc4f67afc3ee0
High‐Resolution 3D Printing for Electronics,3,0.4,64f47df3f23bc4f67afc3ee1
Shaping a soft future: patterning liquid metals,3,0.4,64f47df4f23bc4f67afc3ee2
On‐Demand Programming of Liquid Metal‐Composite Microstructures through Direct Ink Write 3D Printing,3,0.4,64f47df4f23bc4f67afc3ee3
Characterising residual limb morphology and prosthetic socket design based on expert clinician practice,3,0.4,64f47dfaf23bc4f67afc3ef9
"Material, design, and fabrication of custom prosthetic liners for lower-extremity amputees: A review",3,0.4,64f47dfaf23bc4f67afc3efa
Bionics limb prostheses: Advances in clinical and prosthetic care,3,0.4,64f47dfaf23bc4f67afc3efb
Three-Dimensional Bioprinting of Naturally Derived Hydrogels for the Production of Biomimetic Living Tissues: Benefits and Challenges,3,0.4,64f47e00f23bc4f67afc3f0e
3D Bioprinting of Natural-Derived Hydrogels for the Production of Biomimetic Living Tissues: Benefits and Challenges,3,0.4,64f47e00f23bc4f67afc3f10
Additively manufactured metallic biomaterials,3,0.4,64f47e03f23bc4f67afc3f11
Hybrid nanosystems for biomedical applications,3,0.4,64f47e03f23bc4f67afc3f12
"Triply periodic minimal surface (TPMS) porous structures: From multi-scale design, precise additive manufacturing to multidisciplinary applications",3,0.4,64f47e03f23bc4f67afc3f13
Additively manufactured gradient porous Ti–6Al–4V hip replacement implants embedded with cell-laden gelatin methacryloyl hydrogels,3,0.4,64f47e03f23bc4f67afc3f14
Isotropic porous structure design methods based on triply periodic minimal surfaces,3,0.4,64f47e03f23bc4f67afc3f15
Design of a biomimetic graded TPMS scaffold with quantitatively adjustable pore size,3,0.4,64f47e03f23bc4f67afc3f16
Electrospinning and 3D printed hybrid bi-layer scaffold for guided bone regeneration,3,0.4,64f47e03f23bc4f67afc3f17
Design and mechanical testing of porous lattice structure with independent adjustment of pore size and porosity for bone implant,3,0.4,64f47e04f23bc4f67afc3f18
Protein-based 3d biofabrication of biomaterials,3,0.4,64f47e04f23bc4f67afc3f19
Light‐based printing of leachable salt molds for facile shaping of complex structures,3,0.4,64f47e04f23bc4f67afc3f1a
Recent development and applications of advanced materials via direct ink writing,3,0.4,64f47e05f23bc4f67afc3f1b
Recent advances in 3D printed electrode materials for electrochemical energy storage devices,3,0.4,64f47e05f23bc4f67afc3f1c
DIW 3D printing of hybrid magnetorheological materials for application in soft robotic grippers,3,0.4,64f47e05f23bc4f67afc3f1d
Carbon Helical Nanorobots Capable of Cell Membrane Penetration for Single Cell Targeted SERS Bio‐Sensing and Photothermal Cancer Therapy,3,0.4,64f47d79f23bc4f67afc3dee
Developing and evaluating a microsphere laden neural tissue model using 3D bioprinting and microfluidics,3,0.4,64f47e00f23bc4f67afc3f0f
Melt-based embedded printing for freeform fabrication of overhanging and flexible polycaprolactone scaffolds,3,0.4,64f47e00f23bc4f67afc3f0d
A scoping review of pressure measurements in prosthetic sockets of transfemoral amputees during ambulation: key considerations for sensor design,3,0.4,64f47dfaf23bc4f67afc3efc
A dive into the bath: embedded 3D bioprinting of freeform in vitro models,3,0.4,64f47e00f23bc4f67afc3f0c
"Human-device interface pressure measurement in prosthetic, orthotic and exoskeleton applications: A systematic review",3,0.4,64f47dfaf23bc4f67afc3efd
A survey on recent advances in social robotics,3,0.4,64f47dfbf23bc4f67afc3efe
Advancing flexible electronics and additive manufacturing,3,0.4,64f47dfbf23bc4f67afc3eff
3D scanning/printing: A technological stride in sculpture,3,0.4,64f47dfbf23bc4f67afc3f00
3D printing parameter optimization using Taguchi approach to examine acrylonitrile styrene acrylate (ASA) mechanical properties,3,0.4,64f47dfcf23bc4f67afc3f01
"Dimensional accuracy of 3D-printed acrylonitrile butadiene styrene: effect of size, layer thickness, and infill density",3,0.4,64f47dfcf23bc4f67afc3f02
Significance of fundamental metrology of 3D-printed parts for engineering design: dimensional accuracy,3,0.4,64f47dfcf23bc4f67afc3f03
Impact of printing orientation on inter and intra-layer bonds in 3D printed thermoplastic elastomers: A study using acoustic emission and tensile tests,3,0.4,64f47dfcf23bc4f67afc3f04
Statistical methods for design and testing of 3D-printed polymers,3,0.4,64f47dfcf23bc4f67afc3f05
"Performance, applications, and sustainability of 3D-printed cement and other geomaterials",3,0.4,64f47dfcf23bc4f67afc3f06
Vascularized organ bioprinting: From strategy to paradigm,3,0.4,64f47dfff23bc4f67afc3f07
Bioprinting technologies and bioinks for vascular model establishment,3,0.4,64f47dfff23bc4f67afc3f08
Spatially controlled construction of assembloids using bioprinting,3,0.4,64f47dfff23bc4f67afc3f09
3D bioprinting vascular networks in suspension baths,3,0.4,64f47e00f23bc4f67afc3f0a
“Out‐of‐the‐box” granular gel bath based on cationic polyvinyl alcohol microgels for embedded extrusion printing,3,0.4,64f47e00f23bc4f67afc3f0b
The Design and Development of Instrumented Toys for the Assessment of Infant Cognitive Flexibility,3,0.4,64f47deff23bc4f67afc3ed4
"3D printed parts and mechanical properties: Influencing parameters, sustainability aspects, global market scenario, challenges and applications",3,0.4,64f47dedf23bc4f67afc3ed3
3D printed architected lattice structures by material jetting,3,0.4,64f47dedf23bc4f67afc3ed2
4D multiscale origami soft robots: a review,3,0.4,64f47dd5f23bc4f67afc3e9a
A data-driven reconstruction method for dynamic systems with multistable property,3,0.4,64f47dd5f23bc4f67afc3e9c
Versatile motion generation of magnetic origami spring robots in the uniform magnetic field,3,0.4,64f47dd5f23bc4f67afc3e9d
Self-Locking Pneumatic Actuators Formed from Origami Shape-Morphing Sheets,3,0.4,64f47dd6f23bc4f67afc3e9e
Ultra-tunable bistable structures for universal robotic applications,3,0.4,64f47dd6f23bc4f67afc3e9f
Inflatable Metamorphic Origami,3,0.4,64f47dd6f23bc4f67afc3ea0
Nanowire-assisted freestanding liquid metal thin-film patterns for highly stretchable electrodes on 3D surfaces,3,0.4,64f47dd9f23bc4f67afc3ea1
Wetting behavior of gallium-based room temperature liquid metal (LM) on nanosecond-laser-structured metal surfaces,3,0.4,64f47dd9f23bc4f67afc3ea2
Liquid metal patterning and unique properties for next‐generation soft electronics,3,0.4,64f47dd9f23bc4f67afc3ea3
Ultra-soft thermal self-healing liquid-metal-foamed composite with high thermal conductivity,3,0.4,64f47dd9f23bc4f67afc3ea4
SMA-based soft actuators with electrically responsive and photoresponsive deformations applied in soft robots,3,0.4,64f47dd9f23bc4f67afc3ea5
A tripodal wheeled mobile robot driven by a liquid metal motor,3,0.4,64f47ddaf23bc4f67afc3ea6
Biomimetic Liquid Metal Mechatronic Devices,3,0.4,64f47ddcf23bc4f67afc3ea7
Self-Patterning of Highly Stretchable and Electrically Conductive Liquid Metal Conductors by Direct-Write Super-Hydrophilic Laser-Induced Graphene and Electroless …,3,0.4,64f47ddcf23bc4f67afc3ea8
Manufacturing of single-process 3D-printed piezoelectric sensors with electromagnetic protection using thermoplastic material extrusion,3,0.4,64f47ddcf23bc4f67afc3ea9
Rotational Co-extrusion 4D Printing of Heterogeneous Filaments to Enable Sophisticated Shape Morphing,3,0.4,64f47ddcf23bc4f67afc3eaa
A Review and Comparison of Linear Pneumatic Artificial Muscles,3,0.4,64f47dd5f23bc4f67afc3e9b
In silico simulation: a key enabling technology for next-generation intelligent surgical systems,3,0.4,64f47dd2f23bc4f67afc3e99
A self-sensing intelligent soft pneumatic actuator with soft magnetic structures,3,0.4,64f47ddef23bc4f67afc3eac
Characterisation and control platform for pneumatically driven soft robots: Design and applications,3,0.4,64f47dd2f23bc4f67afc3e98
Harnessing the nonlinear properties of buckling inflatable tubes for complex robotic behaviors,3,0.4,64f47dccf23bc4f67afc3e89
Localized bulging of an inflated rubber tube with fixed ends,3,0.4,64f47dccf23bc4f67afc3e8a
Improved mechanical characteristics of new auxetic structures based on stretch-dominated-mechanism deformation under compressive and tensile loadings,3,0.4,64f47dcff23bc4f67afc3e8b
Bending performance of 3D re-entrant and hexagonal metamaterials,3,0.4,64f47dcff23bc4f67afc3e8c
Auxetic mechanical metamaterials: from soft to stiff,3,0.4,64f47dcff23bc4f67afc3e8d
"Fatigue-resistant, single-phase stretchable materials via crack bridging",3,0.4,64f47dcff23bc4f67afc3e8e
Controllable three-dimension auxetic structure design strategies based on triply periodic minimal surfaces and the application in hip implant,3,0.4,64f47dcff23bc4f67afc3e8f
Quasi-static bending response and energy absorption of a novel sandwich beam with a reinforced auxetic core under the fixed boundary at both ends,3,0.4,64f47dcff23bc4f67afc3e90
ROS-PyBullet Interface: A framework for reliable contact simulation and human-robot interaction,3,0.4,64f47dd1f23bc4f67afc3e91
Artificial intelligence meets medical robotics,3,0.4,64f47dd1f23bc4f67afc3e92
Towards Adaptive Continuous Control of Soft Robotic Manipulator using Reinforcement Learning,3,0.4,64f47dd1f23bc4f67afc3e93
